gameid,date_time,away_id,away_score,home_id,home_score
330112350,Fri Jan 11 2013 21:00:00 GMT-0500 (Eastern Standard Time),2750,62,2350,61
330110094,Fri Jan 11 2013 19:00:00 GMT-0500 (Eastern Standard Time),288,53,94,67
330112561,Fri Jan 11 2013 19:00:00 GMT-0500 (Eastern Standard Time),2099,54,2561,57
330110328,Fri Jan 11 2013 21:05:00 GMT-0500 (Eastern Standard Time),23,60,328,66
330102908,Thu Jan 10 2013 19:00:00 GMT-0500 (Eastern Standard Time),526,72,2908,71
330112352,Fri Jan 11 2013 19:00:00 GMT-0500 (Eastern Standard Time),2217,58,2352,63
330112623,Fri Jan 11 2013 20:05:00 GMT-0500 (Eastern Standard Time),156,74,2623,52
330120005,Sat Jan 12 2013 20:30:00 GMT-0500 (Eastern Standard Time),235,69,5,53
330112612,Fri Jan 11 2013 19:00:00 GMT-0500 (Eastern Standard Time),315,77,2612,58
330120008,Sat Jan 12 2013 18:00:00 GMT-0500 (Eastern Standard Time),238,33,8,56
330120021,Sat Jan 12 2013 20:00:00 GMT-0500 (Eastern Standard Time),36,72,21,79
330120050,Sat Jan 12 2013 18:00:00 GMT-0500 (Eastern Standard Time),2428,85,50,62
330120025,Sat Jan 12 2013 16:00:00 GMT-0500 (Eastern Standard Time),265,54,25,67
330120038,Sat Jan 12 2013 14:00:00 GMT-0500 (Eastern Standard Time),26,78,38,75
330120024,Sat Jan 12 2013 23:00:00 GMT-0500 (Eastern Standard Time),264,65,24,60
330120047,Sat Jan 12 2013 16:00:00 GMT-0500 (Eastern Standard Time),2261,51,47,49
330120043,Sat Jan 12 2013 14:00:00 GMT-0500 (Eastern Standard Time),391,39,43,104
330120052,Sat Jan 12 2013 14:00:00 GMT-0500 (Eastern Standard Time),153,77,52,72
330120059,Sat Jan 12 2013 14:30:00 GMT-0500 (Eastern Standard Time),259,70,59,65
330120061,Sat Jan 12 2013 13:45:00 GMT-0500 (Eastern Standard Time),344,72,61,61
330120070,Sat Jan 12 2013 22:05:00 GMT-0500 (Eastern Standard Time),166,71,70,70
330120066,Sat Jan 12 2013 14:00:00 GMT-0500 (Eastern Standard Time),251,62,66,82
330120079,Sat Jan 12 2013 20:05:00 GMT-0500 (Eastern Standard Time),282,71,79,76
330120084,Sat Jan 12 2013 12:00:00 GMT-0500 (Eastern Standard Time),135,81,84,88
330120096,Sat Jan 12 2013 16:00:00 GMT-0500 (Eastern Standard Time),245,83,96,71
330120098,Sat Jan 12 2013 20:00:00 GMT-0500 (Eastern Standard Time),2226,65,98,62
330120104,Sat Jan 12 2013 15:15:00 GMT-0500 (Eastern Standard Time),2066,59,104,83
330120099,Sat Jan 12 2013 16:00:00 GMT-0500 (Eastern Standard Time),57,74,99,52
330120097,Sat Jan 12 2013 16:00:00 GMT-0500 (Eastern Standard Time),58,38,97,64
330120119,Sat Jan 12 2013 12:00:00 GMT-0500 (Eastern Standard Time),111,70,119,59
330120145,Sat Jan 12 2013 20:00:00 GMT-0500 (Eastern Standard Time),142,49,145,64
330120151,Sat Jan 12 2013 19:00:00 GMT-0500 (Eastern Standard Time),2116,85,151,88
330120154,Sat Jan 12 2013 16:00:00 GMT-0500 (Eastern Standard Time),103,72,154,75
330120152,Sat Jan 12 2013 12:00:00 GMT-0500 (Eastern Standard Time),150,76,152,84
330120159,Sat Jan 12 2013 16:00:00 GMT-0500 (Eastern Standard Time),108,75,159,65
330120087,Sat Jan 12 2013 14:00:00 GMT-0500 (Eastern Standard Time),41,65,87,58
330120155,Sat Jan 12 2013 15:05:00 GMT-0500 (Eastern Standard Time),147,73,155,86
330120161,Sat Jan 12 2013 19:00:00 GMT-0500 (Eastern Standard Time),2598,69,161,79
330120163,Sat Jan 12 2013 18:00:00 GMT-0500 (Eastern Standard Time),219,53,163,65
330120164,Sat Jan 12 2013 20:00:00 GMT-0500 (Eastern Standard Time),2132,68,164,58
330120167,Sat Jan 12 2013 15:00:00 GMT-0500 (Eastern Standard Time),278,45,167,72
330120179,Sat Jan 12 2013 16:00:00 GMT-0500 (Eastern Standard Time),2670,72,179,65
330120189,Sat Jan 12 2013 18:00:00 GMT-0500 (Eastern Standard Time),2199,44,189,46
330120183,Sat Jan 12 2013 12:00:00 GMT-0500 (Eastern Standard Time),222,61,183,72
330120201,Sat Jan 12 2013 15:00:00 GMT-0500 (Eastern Standard Time),197,68,201,77
330120198,Sat Jan 12 2013 20:30:00 GMT-0500 (Eastern Standard Time),2617,61,198,50
330120202,Sat Jan 12 2013 18:30:00 GMT-0500 (Eastern Standard Time),242,51,202,64
330120218,Sat Jan 12 2013 18:00:00 GMT-0500 (Eastern Standard Time),139,54,218,64
330120204,Sat Jan 12 2013 20:00:00 GMT-0500 (Eastern Standard Time),12,80,204,70
330120227,Sat Jan 12 2013 14:00:00 GMT-0500 (Eastern Standard Time),2429,58,227,50
330120221,Sat Jan 12 2013 12:00:00 GMT-0500 (Eastern Standard Time),269,74,221,67
330120172,Sat Jan 12 2013 14:00:00 GMT-0500 (Eastern Standard Time),3087,84,172,103
330120225,Sat Jan 12 2013 14:00:00 GMT-0500 (Eastern Standard Time),3119,34,225,71
330120228,Sat Jan 12 2013 12:00:00 GMT-0500 (Eastern Standard Time),258,44,228,59
330120232,Sat Jan 12 2013 16:00:00 GMT-0500 (Eastern Standard Time),236,59,232,86
330120233,Sat Jan 12 2013 20:00:00 GMT-0500 (Eastern Standard Time),140,90,233,86
330120239,Sat Jan 12 2013 18:00:00 GMT-0500 (Eastern Standard Time),2628,40,239,51
330120231,Sat Jan 12 2013 16:30:00 GMT-0500 (Eastern Standard Time),2166,81,231,73
330120249,Sat Jan 12 2013 20:15:00 GMT-0500 (Eastern Standard Time),6,56,249,66
330120253,Sat Jan 12 2013 21:05:00 GMT-0500 (Eastern Standard Time),304,54,253,53
330120254,Sat Jan 12 2013 18:00:00 GMT-0500 (Eastern Standard Time),30,76,254,59
330120256,Sat Jan 12 2013 16:00:00 GMT-0500 (Eastern Standard Time),2182,43,256,51
330120275,Sat Jan 12 2013 14:15:00 GMT-0500 (Eastern Standard Time),356,51,275,74
330120277,Sat Jan 12 2013 13:45:00 GMT-0500 (Eastern Standard Time),2306,65,277,64
330120270,Sat Jan 12 2013 14:00:00 GMT-0500 (Eastern Standard Time),2674,76,270,52
330120279,Sat Jan 12 2013 22:00:00 GMT-0500 (Eastern Standard Time),13,55,279,77
330120292,Sat Jan 12 2013 20:00:00 GMT-0500 (Eastern Standard Time),524,49,292,95
330120302,Sat Jan 12 2013 22:00:00 GMT-0500 (Eastern Standard Time),2540,66,302,59
330120299,Sat Jan 12 2013 19:00:00 GMT-0500 (Eastern Standard Time),62,72,299,76
330120294,Sat Jan 12 2013 15:30:00 GMT-0500 (Eastern Standard Time),2382,47,294,49
330120300,Sat Jan 12 2013 19:00:00 GMT-0500 (Eastern Standard Time),2463,69,300,79
330120309,Sat Jan 12 2013 20:15:00 GMT-0500 (Eastern Standard Time),2032,56,309,61
330120261,Sat Jan 12 2013 15:00:00 GMT-0500 (Eastern Standard Time),2378,53,261,68
330120322,Sat Jan 12 2013 14:00:00 GMT-0500 (Eastern Standard Time),2426,47,322,64
330120325,Sat Jan 12 2013 16:30:00 GMT-0500 (Eastern Standard Time),2174,62,325,74
330120326,Sat Jan 12 2013 15:00:00 GMT-0500 (Eastern Standard Time),250,91,326,74
330120331,Sat Jan 12 2013 21:05:00 GMT-0500 (Eastern Standard Time),16,60,331,53
330120333,Sat Jan 12 2013 13:00:00 GMT-0500 (Eastern Standard Time),2633,65,333,68
330120399,Sat Jan 12 2013 19:30:00 GMT-0500 (Eastern Standard Time),311,63,399,76
330120350,Sat Jan 12 2013 14:00:00 GMT-0500 (Eastern Standard Time),2244,74,350,82
330122046,Sat Jan 12 2013 20:30:00 GMT-0500 (Eastern Standard Time),93,71,2046,68
330122010,Sat Jan 12 2013 19:00:00 GMT-0500 (Eastern Standard Time),2011,57,2010,64
330122016,Sat Jan 12 2013 18:00:00 GMT-0500 (Eastern Standard Time),2400,67,2016,72
330122026,Sat Jan 12 2013 16:30:00 GMT-0500 (Eastern Standard Time),2210,70,2026,80
330122050,Sat Jan 12 2013 14:00:00 GMT-0500 (Eastern Standard Time),2309,61,2050,47
330122031,Sat Jan 12 2013 16:30:00 GMT-0500 (Eastern Standard Time),2229,76,2031,88
330122057,Sat Jan 12 2013 17:15:00 GMT-0500 (Eastern Standard Time),2630,53,2057,90
330122083,Sat Jan 12 2013 19:00:00 GMT-0500 (Eastern Standard Time),349,55,2083,76
330122084,Sat Jan 12 2013 19:00:00 GMT-0500 (Eastern Standard Time),193,58,2084,57
330122110,Sat Jan 12 2013 17:00:00 GMT-0500 (Eastern Standard Time),2466,100,2110,88
330122065,Sat Jan 12 2013 16:30:00 GMT-0500 (Eastern Standard Time),2448,60,2065,72
330122115,Sat Jan 12 2013 15:30:00 GMT-0500 (Eastern Standard Time),2803,69,2115,62
330122184,Sat Jan 12 2013 19:00:00 GMT-0500 (Eastern Standard Time),2603,74,2184,66
330122142,Sat Jan 12 2013 14:00:00 GMT-0500 (Eastern Standard Time),44,72,2142,63
330122168,Sat Jan 12 2013 14:00:00 GMT-0500 (Eastern Standard Time),2086,79,2168,73
330122154,Sat Jan 12 2013 16:30:00 GMT-0500 (Eastern Standard Time),2542,56,2154,48
330122197,Sat Jan 12 2013 19:15:00 GMT-0500 (Eastern Standard Time),55,61,2197,55
330122198,Sat Jan 12 2013 19:00:00 GMT-0500 (Eastern Standard Time),2413,52,2198,59
330122193,Sat Jan 12 2013 16:00:00 GMT-0500 (Eastern Standard Time),526,75,2193,85
330122239,Sat Jan 12 2013 21:05:00 GMT-0500 (Eastern Standard Time),27,69,2239,71
330122247,Sat Jan 12 2013 12:00:00 GMT-0500 (Eastern Standard Time),48,86,2247,83
330122272,Sat Jan 12 2013 19:00:00 GMT-0500 (Eastern Standard Time),2241,64,2272,70
330122287,Sat Jan 12 2013 20:00:00 GMT-0500 (Eastern Standard Time),2181,82,2287,77
330122275,Sat Jan 12 2013 16:00:00 GMT-0500 (Eastern Standard Time),2729,59,2275,70
330122325,Sat Jan 12 2013 14:00:00 GMT-0500 (Eastern Standard Time),257,59,2325,71
330122320,Sat Jan 12 2013 19:20:00 GMT-0500 (Eastern Standard Time),357,62,2320,56
330122329,Sat Jan 12 2013 14:00:00 GMT-0500 (Eastern Standard Time),107,47,2329,79
330122341,Sat Jan 12 2013 14:30:00 GMT-0500 (Eastern Standard Time),116,72,2341,86
330122335,Sat Jan 12 2013 18:00:00 GMT-0500 (Eastern Standard Time),324,56,2335,64
330122351,Sat Jan 12 2013 22:00:00 GMT-0500 (Eastern Standard Time),2501,68,2351,64
330122379,Sat Jan 12 2013 16:40:00 GMT-0500 (Eastern Standard Time),2450,63,2379,58
330122377,Sat Jan 12 2013 16:15:00 GMT-0500 (Eastern Standard Time),2534,72,2377,57
330122344,Sat Jan 12 2013 14:00:00 GMT-0500 (Eastern Standard Time),2127,75,2344,62
330122415,Sat Jan 12 2013 16:30:00 GMT-0500 (Eastern Standard Time),2569,60,2415,76
330122433,Sat Jan 12 2013 17:30:00 GMT-0500 (Eastern Standard Time),2393,66,2433,57
330122427,Sat Jan 12 2013 14:00:00 GMT-0500 (Eastern Standard Time),2515,61,2427,79
330122405,Sat Jan 12 2013 19:00:00 GMT-0500 (Eastern Standard Time),2523,70,2405,55
330122437,Sat Jan 12 2013 12:30:00 GMT-0500 (Eastern Standard Time),2710,89,2437,74
330122439,Sat Jan 12 2013 22:00:00 GMT-0500 (Eastern Standard Time),2005,71,2439,76
330122443,Sat Jan 12 2013 13:00:00 GMT-0500 (Eastern Standard Time),3134,50,2443,87
330122449,Sat Jan 12 2013 17:00:00 GMT-0500 (Eastern Standard Time),2473,65,2449,73
330122440,Sat Jan 12 2013 18:00:00 GMT-0500 (Eastern Standard Time),2751,59,2440,48
330122458,Sat Jan 12 2013 18:35:00 GMT-0500 (Eastern Standard Time),149,85,2458,77
330122454,Sat Jan 12 2013 16:30:00 GMT-0500 (Eastern Standard Time),338,72,2454,81
330122460,Sat Jan 12 2013 14:00:00 GMT-0500 (Eastern Standard Time),71,53,2460,84
330122492,Sat Jan 12 2013 22:00:00 GMT-0500 (Eastern Standard Time),301,62,2492,50
330122459,Sat Jan 12 2013 16:00:00 GMT-0500 (Eastern Standard Time),2006,68,2459,53
330122504,Sat Jan 12 2013 18:25:00 GMT-0500 (Eastern Standard Time),2755,44,2504,60
330122502,Sat Jan 12 2013 22:35:00 GMT-0500 (Eastern Standard Time),2464,74,2502,79
330122506,Sat Jan 12 2013 19:45:00 GMT-0500 (Eastern Standard Time),2097,62,2506,46
330122514,Sat Jan 12 2013 15:00:00 GMT-0500 (Eastern Standard Time),2529,80,2514,74
330122547,Sat Jan 12 2013 18:30:00 GMT-0500 (Eastern Standard Time),2172,64,2547,51
330122565,Sat Jan 12 2013 20:00:00 GMT-0500 (Eastern Standard Time),2635,54,2565,58
330122545,Sat Jan 12 2013 17:20:00 GMT-0500 (Eastern Standard Time),2447,65,2545,70
330122541,Sat Jan 12 2013 16:30:00 GMT-0500 (Eastern Standard Time),252,82,2541,64
330122567,Sat Jan 12 2013 15:00:00 GMT-0500 (Eastern Standard Time),2655,53,2567,59
330122571,Sat Jan 12 2013 17:00:00 GMT-0500 (Eastern Standard Time),2870,57,2571,83
330122572,Sat Jan 12 2013 15:00:00 GMT-0500 (Eastern Standard Time),248,54,2572,73
330122579,Sat Jan 12 2013 13:45:00 GMT-0500 (Eastern Standard Time),2,74,2579,71
330122582,Sat Jan 12 2013 17:25:00 GMT-0500 (Eastern Standard Time),2029,50,2582,84
330122608,Sat Jan 12 2013 23:00:00 GMT-0500 (Eastern Standard Time),2539,72,2608,78
330122634,Sat Jan 12 2013 20:00:00 GMT-0500 (Eastern Standard Time),2546,69,2634,81
330122619,Sat Jan 12 2013 14:00:00 GMT-0500 (Eastern Standard Time),42,59,2619,73
330122599,Sat Jan 12 2013 11:00:00 GMT-0500 (Eastern Standard Time),46,67,2599,51
330122638,Sat Jan 12 2013 21:00:00 GMT-0500 (Eastern Standard Time),276,63,2638,74
330122649,Sat Jan 12 2013 19:00:00 GMT-0500 (Eastern Standard Time),2117,72,2649,76
330122643,Sat Jan 12 2013 19:05:00 GMT-0500 (Eastern Standard Time),2535,69,2643,65
330122681,Sat Jan 12 2013 16:00:00 GMT-0500 (Eastern Standard Time),2597,71,2681,52
330122640,Sat Jan 12 2013 21:00:00 GMT-0500 (Eastern Standard Time),2296,57,2640,84
330122636,Sat Jan 12 2013 19:00:00 GMT-0500 (Eastern Standard Time),2348,73,2636,71
330122641,Sat Jan 12 2013 16:00:00 GMT-0500 (Eastern Standard Time),2305,60,2641,46
330122711,Sat Jan 12 2013 14:00:00 GMT-0500 (Eastern Standard Time),195,61,2711,59
330122717,Sat Jan 12 2013 14:00:00 GMT-0500 (Eastern Standard Time),2430,59,2717,62
330122678,Sat Jan 12 2013 13:00:00 GMT-0500 (Eastern Standard Time),2737,54,2678,72
330122739,Sat Jan 12 2013 16:00:00 GMT-0500 (Eastern Standard Time),82,47,2739,53
330122752,Sat Jan 12 2013 16:00:00 GMT-0500 (Eastern Standard Time),45,56,2752,71
330122885,Sat Jan 12 2013 16:20:00 GMT-0500 (Eastern Standard Time),2130,78,2885,83
330122908,Sat Jan 12 2013 17:00:00 GMT-0500 (Eastern Standard Time),56,66,2908,64
330123084,Sat Jan 12 2013 21:05:00 GMT-0500 (Eastern Standard Time),2277,62,3084,83
330130077,Sun Jan 13 2013 17:30:00 GMT-0500 (Eastern Standard Time),2294,70,77,50
330122747,Sat Jan 12 2013 19:00:00 GMT-0500 (Eastern Standard Time),290,53,2747,71
330130127,Sun Jan 13 2013 18:00:00 GMT-0500 (Eastern Standard Time),158,56,127,66
330130314,Sun Jan 13 2013 14:00:00 GMT-0500 (Eastern Standard Time),2099,87,314,97
330130339,Sun Jan 13 2013 16:35:00 GMT-0500 (Eastern Standard Time),2724,67,339,71
330132363,Sun Jan 13 2013 14:00:00 GMT-0500 (Eastern Standard Time),2368,53,2363,65
330130194,Sun Jan 13 2013 13:30:00 GMT-0500 (Eastern Standard Time),130,53,194,56
330132217,Sun Jan 13 2013 13:00:00 GMT-0500 (Eastern Standard Time),315,67,2217,64
330132230,Sun Jan 13 2013 13:00:00 GMT-0500 (Eastern Standard Time),113,77,2230,73
330132509,Sun Jan 13 2013 12:00:00 GMT-0500 (Eastern Standard Time),213,42,2509,60
330132483,Sun Jan 13 2013 21:00:00 GMT-0500 (Eastern Standard Time),9,65,2483,68
330132520,Sun Jan 13 2013 14:00:00 GMT-0500 (Eastern Standard Time),2352,57,2520,64
330132550,Sun Jan 13 2013 12:00:00 GMT-0500 (Eastern Standard Time),2507,67,2550,55
330140041,Mon Jan 14 2013 19:00:00 GMT-0500 (Eastern Standard Time),97,73,41,58
330132390,Sun Jan 13 2013 20:00:00 GMT-0500 (Eastern Standard Time),120,47,2390,54
330140050,Mon Jan 14 2013 19:30:00 GMT-0500 (Eastern Standard Time),2448,68,50,40
330132561,Sun Jan 13 2013 14:15:00 GMT-0500 (Eastern Standard Time),2612,53,2561,66
330140047,Mon Jan 14 2013 19:00:00 GMT-0500 (Eastern Standard Time),2450,54,47,49
330140161,Mon Jan 14 2013 19:00:00 GMT-0500 (Eastern Standard Time),2885,66,161,63
330140304,Mon Jan 14 2013 21:05:00 GMT-0500 (Eastern Standard Time),2692,70,304,54
330142016,Mon Jan 14 2013 20:45:00 GMT-0500 (Eastern Standard Time),2029,62,2016,52
330140231,Mon Jan 14 2013 19:00:00 GMT-0500 (Eastern Standard Time),2747,65,231,69
330140290,Mon Jan 14 2013 19:00:00 GMT-0500 (Eastern Standard Time),2166,57,290,70
330142026,Mon Jan 14 2013 19:00:00 GMT-0500 (Eastern Standard Time),2430,70,2026,83
330142130,Mon Jan 14 2013 20:00:00 GMT-0500 (Eastern Standard Time),2283,53,2130,77
330142065,Mon Jan 14 2013 19:30:00 GMT-0500 (Eastern Standard Time),2428,75,2065,66
330142305,Mon Jan 14 2013 21:00:00 GMT-0500 (Eastern Standard Time),239,44,2305,61
330142415,Mon Jan 14 2013 19:50:00 GMT-0500 (Eastern Standard Time),2542,78,2415,70
330142154,Mon Jan 14 2013 20:00:00 GMT-0500 (Eastern Standard Time),2569,58,2154,79
330142504,Mon Jan 14 2013 21:00:00 GMT-0500 (Eastern Standard Time),2296,59,2504,73
330142261,Mon Jan 14 2013 19:00:00 GMT-0500 (Eastern Standard Time),2514,64,2261,70
330142582,Mon Jan 14 2013 21:00:00 GMT-0500 (Eastern Standard Time),2400,54,2582,88
330142638,Mon Jan 14 2013 21:00:00 GMT-0500 (Eastern Standard Time),2277,44,2638,72
330142640,Mon Jan 14 2013 21:00:00 GMT-0500 (Eastern Standard Time),2755,50,2640,95
330142717,Mon Jan 14 2013 19:00:00 GMT-0500 (Eastern Standard Time),2210,80,2717,67
330150071,Tue Jan 15 2013 20:00:00 GMT-0500 (Eastern Standard Time),79,66,71,69
330150084,Tue Jan 15 2013 21:00:00 GMT-0500 (Eastern Standard Time),275,64,84,59
330142643,Mon Jan 14 2013 19:30:00 GMT-0500 (Eastern Standard Time),232,73,2643,69
330150096,Tue Jan 15 2013 19:00:00 GMT-0500 (Eastern Standard Time),2633,65,96,75
330150156,Tue Jan 15 2013 20:00:00 GMT-0500 (Eastern Standard Time),2460,68,156,79
330150238,Tue Jan 15 2013 21:00:00 GMT-0500 (Eastern Standard Time),145,89,238,79
330150228,Tue Jan 15 2013 19:00:00 GMT-0500 (Eastern Standard Time),154,44,228,60
330152244,Tue Jan 15 2013 19:00:00 GMT-0500 (Eastern Standard Time),256,57,2244,68
330152599,Tue Jan 15 2013 19:00:00 GMT-0500 (Eastern Standard Time),87,63,2599,67
330152619,Tue Jan 15 2013 19:00:00 GMT-0500 (Eastern Standard Time),104,48,2619,75
330150305,Tue Jan 15 2013 20:30:00 GMT-0500 (Eastern Standard Time),2132,75,305,70
330152199,Tue Jan 15 2013 19:00:00 GMT-0500 (Eastern Standard Time),2117,52,2199,58
330160008,Wed Jan 16 2013 20:00:00 GMT-0500 (Eastern Standard Time),2,80,8,88
330160021,Wed Jan 16 2013 22:00:00 GMT-0500 (Eastern Standard Time),2439,82,21,75
330160036,Wed Jan 16 2013 21:00:00 GMT-0500 (Eastern Standard Time),2005,40,36,79
330160046,Wed Jan 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),2507,65,46,74
330160044,Wed Jan 16 2013 19:30:00 GMT-0500 (Eastern Standard Time),2329,63,44,57
330160045,Wed Jan 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),218,55,45,53
330160048,Wed Jan 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),119,69,48,66
330160066,Wed Jan 16 2013 21:00:00 GMT-0500 (Eastern Standard Time),277,67,66,69
330160082,Wed Jan 16 2013 20:00:00 GMT-0500 (Eastern Standard Time),2350,59,82,61
330160103,Wed Jan 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),2390,60,103,59
330160068,Wed Jan 16 2013 21:00:00 GMT-0500 (Eastern Standard Time),167,79,68,74
330160099,Wed Jan 16 2013 20:00:00 GMT-0500 (Eastern Standard Time),2579,82,99,73
330160151,Wed Jan 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),248,78,151,89
330160120,Wed Jan 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),152,50,120,51
330160158,Wed Jan 16 2013 21:00:00 GMT-0500 (Eastern Standard Time),2509,65,158,56
330160160,Wed Jan 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),399,68,160,62
330160111,Wed Jan 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),2275,60,111,65
330160142,Wed Jan 16 2013 20:00:00 GMT-0500 (Eastern Standard Time),61,62,142,79
330160213,Wed Jan 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),127,81,213,72
330160179,Wed Jan 16 2013 20:00:00 GMT-0500 (Eastern Standard Time),2752,66,179,64
330160195,Wed Jan 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),2459,63,195,81
330160193,Wed Jan 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),189,60,193,63
330160202,Wed Jan 16 2013 20:05:00 GMT-0500 (Eastern Standard Time),2638,42,202,45
330160201,Wed Jan 16 2013 20:00:00 GMT-0500 (Eastern Standard Time),2641,63,201,81
330160222,Wed Jan 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),221,58,222,43
330160242,Wed Jan 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),235,77,242,51
330160252,Wed Jan 16 2013 23:00:00 GMT-0500 (Eastern Standard Time),2608,70,252,69
330160261,Wed Jan 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),2066,37,261,61
330160269,Wed Jan 16 2013 21:00:00 GMT-0500 (Eastern Standard Time),2550,62,269,69
330160265,Wed Jan 16 2013 21:30:00 GMT-0500 (Eastern Standard Time),254,65,265,75
330160264,Wed Jan 16 2013 23:30:00 GMT-0500 (Eastern Standard Time),38,54,264,64
330160278,Wed Jan 16 2013 22:00:00 GMT-0500 (Eastern Standard Time),2751,36,278,49
330160282,Wed Jan 16 2013 19:05:00 GMT-0500 (Eastern Standard Time),2623,60,282,68
330160301,Wed Jan 16 2013 22:00:00 GMT-0500 (Eastern Standard Time),2351,70,301,78
330162006,Wed Jan 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),2050,64,2006,71
330160350,Wed Jan 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),295,60,350,65
330160344,Wed Jan 16 2013 21:00:00 GMT-0500 (Eastern Standard Time),333,75,344,43
330162084,Wed Jan 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),2309,80,2084,68
330160349,Wed Jan 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),322,54,349,77
330162086,Wed Jan 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),257,47,2086,62
330162127,Wed Jan 16 2013 19:30:00 GMT-0500 (Eastern Standard Time),2427,68,2127,74
330162241,Wed Jan 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),324,65,2241,66
330162181,Wed Jan 16 2013 20:05:00 GMT-0500 (Eastern Standard Time),339,69,2181,83
330162247,Wed Jan 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),2729,58,2247,74
330162378,Wed Jan 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),42,57,2378,70
330162142,Wed Jan 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),2083,73,2142,59
330162325,Wed Jan 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),2168,70,2325,72
330162429,Wed Jan 16 2013 19:30:00 GMT-0500 (Eastern Standard Time),2230,68,2429,74
330162426,Wed Jan 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),107,62,2426,47
330162272,Wed Jan 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),2335,72,2272,77
330162567,Wed Jan 16 2013 20:00:00 GMT-0500 (Eastern Standard Time),2572,74,2567,70
330162430,Wed Jan 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),2747,52,2430,71
330162628,Wed Jan 16 2013 21:00:00 GMT-0500 (Eastern Standard Time),2306,67,2628,54
330162678,Wed Jan 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),2097,57,2678,76
330162515,Wed Jan 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),2344,72,2515,82
330162711,Wed Jan 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),2649,56,2711,79
330170006,Thu Jan 17 2013 20:05:00 GMT-0500 (Eastern Standard Time),2433,56,6,71
330162724,Wed Jan 16 2013 20:00:00 GMT-0500 (Eastern Standard Time),2287,62,2724,74
330162737,Wed Jan 16 2013 19:00:00 GMT-0500 (Eastern Standard Time),2506,51,2737,62
330170030,Thu Jan 17 2013 23:00:00 GMT-0500 (Eastern Standard Time),2483,76,30,74
330170026,Thu Jan 17 2013 21:00:00 GMT-0500 (Eastern Standard Time),204,64,26,74
330170027,Thu Jan 17 2013 22:00:00 GMT-0500 (Eastern Standard Time),299,91,27,82
330170062,Fri Jan 18 2013 00:00:00 GMT-0500 (Eastern Standard Time),279,52,62,60
330170056,Thu Jan 17 2013 19:00:00 GMT-0500 (Eastern Standard Time),94,59,56,71
330170093,Thu Jan 17 2013 20:00:00 GMT-0500 (Eastern Standard Time),2197,49,93,70
330170085,Thu Jan 17 2013 19:00:00 GMT-0500 (Eastern Standard Time),2449,78,85,40
330170113,Thu Jan 17 2013 19:00:00 GMT-0500 (Eastern Standard Time),2184,66,113,79
330170135,Thu Jan 17 2013 19:00:00 GMT-0500 (Eastern Standard Time),130,83,135,75
330170098,Thu Jan 17 2013 20:00:00 GMT-0500 (Eastern Standard Time),309,49,98,72
330170159,Thu Jan 17 2013 19:00:00 GMT-0500 (Eastern Standard Time),33,42,159,80
330170161,Thu Jan 17 2013 19:00:00 GMT-0500 (Eastern Standard Time),2341,79,161,75
330170149,Thu Jan 17 2013 21:05:00 GMT-0500 (Eastern Standard Time),253,67,149,73
330170150,Thu Jan 17 2013 21:00:00 GMT-0500 (Eastern Standard Time),59,57,150,73
330170164,Thu Jan 17 2013 21:00:00 GMT-0500 (Eastern Standard Time),58,67,164,70
330170155,Thu Jan 17 2013 20:05:00 GMT-0500 (Eastern Standard Time),331,47,155,65
330170166,Thu Jan 17 2013 21:00:00 GMT-0500 (Eastern Standard Time),328,51,166,64
330170236,Thu Jan 17 2013 19:00:00 GMT-0500 (Eastern Standard Time),2026,88,236,91
330170250,Thu Jan 17 2013 20:00:00 GMT-0500 (Eastern Standard Time),2547,61,250,44
330170245,Thu Jan 17 2013 19:00:00 GMT-0500 (Eastern Standard Time),57,68,245,47
