espn_game_id,date_time,away_espn_id,away_friendly_school,away_score,home_espn_id,home_friendly_school,home_score,conf_friendly
330590042,Thu Feb 28 2013 19:00:00 GMT-0500 (Eastern Standard Time),2378,UMBC,56,42,Hartford,68,America East
330590056,Thu Feb 28 2013 19:15:00 GMT-0500 (Eastern Standard Time),338,Kennesaw State,77,56,Stetson,91,Atlantic Sun
330590062,Fri Mar 01 2013 00:00:00 GMT-0500 (Eastern Standard Time),2540,UC Santa Barbara,66,62,Hawaii,70,Big West
330590077,Thu Feb 28 2013 19:00:00 GMT-0500 (Eastern Standard Time),194,Ohio State,63,77,Northwestern,53,Big Ten
330590085,Thu Feb 28 2013 19:30:00 GMT-0500 (Eastern Standard Time),233,South Dakota,87,85,IUPUI,69,Summit League
330590093,Thu Feb 28 2013 20:00:00 GMT-0500 (Eastern Standard Time),2630,Tennessee-Martin,69,93,Murray State,68,Ohio Valley
330590094,Thu Feb 28 2013 19:30:00 GMT-0500 (Eastern Standard Time),2454,North Florida,45,94,Northern Kentucky,72,Atlantic Sun
330590098,Thu Feb 28 2013 20:00:00 GMT-0500 (Eastern Standard Time),6,South Alabama,73,98,Western Kentucky,79,Sun Belt
330590104,Thu Feb 28 2013 19:00:00 GMT-0500 (Eastern Standard Time),2619,Stony Brook,71,104,Boston University,55,America East
330590161,Thu Feb 28 2013 19:00:00 GMT-0500 (Eastern Standard Time),2681,Wagner,84,161,Fairleigh Dickinson,66,Northeast
330590218,Thu Feb 28 2013 19:00:00 GMT-0500 (Eastern Standard Time),2174,Detroit,78,218,Temple,83,Nonconference
330590228,Thu Feb 28 2013 19:00:00 GMT-0500 (Eastern Standard Time),153,North Carolina,68,228,Clemson,59,Atlantic Coast
330590232,Thu Feb 28 2013 19:30:00 GMT-0500 (Eastern Standard Time),2747,Wofford,50,232,Charleston,55,Southern
330590249,Thu Feb 28 2013 20:00:00 GMT-0500 (Eastern Standard Time),2032,Arkansas State,50,249,North Texas,74,Sun Belt
330590250,Thu Feb 28 2013 20:00:00 GMT-0500 (Eastern Standard Time),23,San Jose State,74,250,Texas-Arlington,81,Western Athletic
330590252,Thu Feb 28 2013 23:00:00 GMT-0500 (Eastern Standard Time),2250,Gonzaga,70,252,Brigham Young,65,West Coast
330590253,Thu Feb 28 2013 21:05:00 GMT-0500 (Eastern Standard Time),147,Montana State,62,253,Southern Utah,61,Big Sky
330590258,Thu Feb 28 2013 21:00:00 GMT-0500 (Eastern Standard Time),150,Duke,68,258,Virginia,73,Atlantic Coast
330590288,Thu Feb 28 2013 20:15:00 GMT-0500 (Eastern Standard Time),294,Jacksonville,73,288,Lipscomb,77,Atlantic Sun
330590295,Thu Feb 28 2013 19:00:00 GMT-0500 (Eastern Standard Time),2182,Drexel,81,295,Old Dominion,77,Colonial Athletic Association
330590301,Thu Feb 28 2013 21:00:00 GMT-0500 (Eastern Standard Time),2539,San Francisco,83,301,San Diego,70,West Coast
330590315,Thu Feb 28 2013 19:00:00 GMT-0500 (Eastern Standard Time),2520,Rider,68,315,Niagara,59,Metro Atlantic Athletic
330590326,Thu Feb 28 2013 20:00:00 GMT-0500 (Eastern Standard Time),2547,Seattle,65,326,Texas State,67,Western Athletic
330590331,Thu Feb 28 2013 21:05:00 GMT-0500 (Eastern Standard Time),2458,Northern Colorado,88,331,Eastern Washington,80,Big Sky
330590357,Thu Feb 28 2013 20:30:00 GMT-0500 (Eastern Standard Time),2545,Southeastern Louisiana,64,357,Texas A&M-CC,78,Southland
330590399,Thu Feb 28 2013 19:00:00 GMT-0500 (Eastern Standard Time),160,New Hampshire,49,399,Albany,56,America East
330590526,Thu Feb 28 2013 19:30:00 GMT-0500 (Eastern Standard Time),2382,Mercer,57,526,Florida Gulf Coast,60,Atlantic Sun
330592026,Thu Feb 28 2013 19:00:00 GMT-0500 (Eastern Standard Time),2535,Samford,67,2026,Appalachian State,70,Southern
330592031,Thu Feb 28 2013 20:30:00 GMT-0500 (Eastern Standard Time),309,Louisiana-Lafayette,68,2031,Arkansas-Little Rock,77,Sun Belt
330592046,Thu Feb 28 2013 20:00:00 GMT-0500 (Eastern Standard Time),2546,Southeast Missouri State,108,2046,Austin Peay,81,Ohio Valley
330592066,Thu Feb 28 2013 19:00:00 GMT-0500 (Eastern Standard Time),261,Vermont,78,2066,Binghamton,61,America East
330592099,Thu Feb 28 2013 19:00:00 GMT-0500 (Eastern Standard Time),2612,NULL,65,2099,NULL,77,NULL
330592115,Thu Feb 28 2013 19:00:00 GMT-0500 (Eastern Standard Time),2598,St. Francis (PA),81,2115,Central Connecticut State,84,Northeast
330592239,Thu Feb 28 2013 23:05:00 GMT-0500 (Eastern Standard Time),279,Pacific,64,2239,Cal State Fullerton,55,Big West
330592296,Thu Feb 28 2013 20:30:00 GMT-0500 (Eastern Standard Time),2011,Alabama State,65,2296,Jackson State,70,Southwest Athletic
330592320,Thu Feb 28 2013 20:30:00 GMT-0500 (Eastern Standard Time),2110,Central Arkansas,106,2320,Lamar,99,Southland
330592341,Thu Feb 28 2013 19:00:00 GMT-0500 (Eastern Standard Time),2529,Sacred Heart,68,2341,,70,Nonconference
330592348,Thu Feb 28 2013 20:00:00 GMT-0500 (Eastern Standard Time),328,Utah State,61,2348,Louisiana Tech,84,Western Athletic
330592377,Thu Feb 28 2013 20:30:00 GMT-0500 (Eastern Standard Time),198,Oral Roberts,54,2377,McNeese State,56,Southland
330592400,Thu Feb 28 2013 20:30:00 GMT-0500 (Eastern Standard Time),2029,Arkansas Pine Bluff,78,2400,Mississippi Valley State,70,Southwest Athletic
330592405,Thu Feb 28 2013 19:00:00 GMT-0500 (Eastern Standard Time),116,NULL,77,2405,NULL,63,NULL
330592433,Thu Feb 28 2013 20:30:00 GMT-0500 (Eastern Standard Time),2229,Florida International,67,2433,Louisiana-Monroe,58,Sun Belt
330592437,Thu Feb 28 2013 20:00:00 GMT-0500 (Eastern Standard Time),2571,South Dakota State,100,2437,Nebraska-Omaha,82,Summit League
330592463,Thu Feb 28 2013 22:05:00 GMT-0500 (Eastern Standard Time),13,Cal Poly,81,2463,Cal State Northridge,61,Big West
330592464,Thu Feb 28 2013 20:35:00 GMT-0500 (Eastern Standard Time),304,Idaho State,58,2464,Northern Arizona,67,Big Sky
330592483,Thu Feb 28 2013 23:00:00 GMT-0500 (Eastern Standard Time),204,Oregon State,75,2483,Oregon,85,Pacific-12
330592502,Thu Feb 28 2013 22:35:00 GMT-0500 (Eastern Standard Time),155,North Dakota,74,2502,Portland State,66,Big Sky
330592504,Thu Feb 28 2013 20:30:00 GMT-0500 (Eastern Standard Time),2016,Alcorn State,81,2504,Prairie View,75,Southwest Athletic
330592514,Thu Feb 28 2013 19:00:00 GMT-0500 (Eastern Standard Time),2514,Quinnipiac,78,2597,St. Francis (NY),67,Northeast
330592534,Thu Feb 28 2013 20:45:00 GMT-0500 (Eastern Standard Time),2447,Nicholls State,56,2534,Sam Houston State,53,Southland
330592541,Thu Feb 28 2013 23:00:00 GMT-0500 (Eastern Standard Time),2351,Loyola Marymount,56,2541,Santa Clara,79,West Coast
330592579,Thu Feb 28 2013 21:00:00 GMT-0500 (Eastern Standard Time),142,Missouri,90,2579,South Carolina,68,Southeastern
330592634,Thu Feb 28 2013 19:00:00 GMT-0500 (Eastern Standard Time),2413,Morehead State,101,2634,Tennessee State,100,Ohio Valley
330592635,Thu Feb 28 2013 20:30:00 GMT-0500 (Eastern Standard Time),2198,Eastern Kentucky,69,2635,Tennessee Tech,54,Ohio Valley
330592636,Thu Feb 28 2013 20:00:00 GMT-0500 (Eastern Standard Time),70,Idaho,56,2636,UTSA,74,Western Athletic
330592640,Thu Feb 28 2013 21:00:00 GMT-0500 (Eastern Standard Time),2582,Southern,66,2640,Texas Southern,79,Southwest Athletic
330592643,Thu Feb 28 2013 19:05:00 GMT-0500 (Eastern Standard Time),231,Furman,57,2643,Citadel,68,Southern
330592653,Thu Feb 28 2013 20:30:00 GMT-0500 (Eastern Standard Time),2393,Middle Tennessee State,66,2653,Troy,56,Sun Belt
330592710,Thu Feb 28 2013 20:30:00 GMT-0500 (Eastern Standard Time),140,UMKC,50,2710,Western Illinois,53,Summit League
330592717,Thu Feb 28 2013 19:00:00 GMT-0500 (Eastern Standard Time),236,Chattanooga,81,2717,Western Carolina,72,Southern
330592755,Thu Feb 28 2013 20:30:00 GMT-0500 (Eastern Standard Time),2010,Alabama A&M,74,2755,Grambling State,47,Southwest Athletic
330592803,Thu Feb 28 2013 19:00:00 GMT-0500 (Eastern Standard Time),2523,Robert Morris,77,2803,Bryant,75,Northeast
330600163,Fri Mar 01 2013 19:00:00 GMT-0500 (Eastern Standard Time),108,Harvard,53,163,Princeton,58,Ivy Group
330600171,Fri Mar 01 2013 19:00:00 GMT-0500 (Eastern Standard Time),43,Yale,46,171,Columbia,59,Ivy Group
330600172,Fri Mar 01 2013 19:00:00 GMT-0500 (Eastern Standard Time),225,Brown,84,172,Cornell,65,Ivy Group
330600219,Fri Mar 01 2013 19:00:00 GMT-0500 (Eastern Standard Time),159,Dartmouth,69,219,Pennsylvania,64,Ivy Group
330600314,Fri Mar 01 2013 19:00:00 GMT-0500 (Eastern Standard Time),2352,Loyola (MD),86,314,Iona,90,Metro Atlantic Athletic
330602193,Fri Mar 01 2013 19:00:00 GMT-0500 (Eastern Standard Time),2908,USC Upstate,88,2193,East Tennessee State,56,Atlantic Sun
330602363,Fri Mar 01 2013 21:00:00 GMT-0500 (Eastern Standard Time),2217,Fairfield,31,2363,Manhattan,34,Metro Atlantic Athletic
330602561,Fri Mar 01 2013 19:00:00 GMT-0500 (Eastern Standard Time),2368,Marist,76,2561,Siena,74,Metro Atlantic Athletic
330610002,Sat Mar 02 2013 21:00:00 GMT-0500 (Eastern Standard Time),238,Vanderbilt,62,2,Auburn,55,Southeastern
330610005,Sat Mar 02 2013 15:00:00 GMT-0500 (Eastern Standard Time),2567,Southern Methodist,69,5,UAB,74,Conference USA
330610008,Sat Mar 02 2013 16:00:00 GMT-0500 (Eastern Standard Time),96,Kentucky,60,8,Arkansas,73,Southeastern
330610016,Sat Mar 02 2013 22:05:00 GMT-0500 (Eastern Standard Time),304,Idaho State,52,16,Sacramento State,53,Big Sky
330610025,Sat Mar 02 2013 17:00:00 GMT-0500 (Eastern Standard Time),38,Colorado,46,25,California,62,Pacific-12
330610026,Sat Mar 02 2013 21:00:00 GMT-0500 (Eastern Standard Time),12,Arizona,69,26,UCLA,74,Pacific-12
330610027,Sat Mar 02 2013 20:15:00 GMT-0500 (Eastern Standard Time),279,Pacific,70,27,UC Riverside,68,Big West
330610030,Sat Mar 02 2013 15:00:00 GMT-0500 (Eastern Standard Time),9,Arizona State,56,30,USC,57,Pacific-12
330610045,Sat Mar 02 2013 16:00:00 GMT-0500 (Eastern Standard Time),139,Saint Louis,66,45,George Washington,58,Atlantic 10
330610046,Sat Mar 02 2013 21:00:00 GMT-0500 (Eastern Standard Time),164,Rutgers,51,46,Georgetown,64,Big East
330610047,Sat Mar 02 2013 18:00:00 GMT-0500 (Eastern Standard Time),2169,Delaware State,56,47,Howard,53,Mid-Eastern Athletic
330610048,Sat Mar 02 2013 14:00:00 GMT-0500 (Eastern Standard Time),2244,George Mason,77,48,Delaware,82,Colonial Athletic Association
330610056,Sat Mar 02 2013 15:15:00 GMT-0500 (Eastern Standard Time),2382,Mercer,77,56,Stetson,65,Atlantic Sun
330610057,Sat Mar 02 2013 12:00:00 GMT-0500 (Eastern Standard Time),333,Alabama,52,57,Florida,64,Southeastern
330610061,Sat Mar 02 2013 13:45:00 GMT-0500 (Eastern Standard Time),2633,Tennessee,68,61,Georgia,78,Southeastern
330610062,Sun Mar 03 2013 00:30:00 GMT-0500 (Eastern Standard Time),13,Cal Poly,64,62,Hawaii,61,Big West
330610068,Sat Mar 02 2013 20:00:00 GMT-0500 (Eastern Standard Time),36,Colorado State,65,68,Boise State,78,Mountain West
330610071,Sat Mar 02 2013 20:05:00 GMT-0500 (Eastern Standard Time),71,Bradley,56,2623,Missouri State,64,Missouri Valley
330610082,Sat Mar 02 2013 14:00:00 GMT-0500 (Eastern Standard Time),2174,Detroit,79,82,Illinois-Chicago,67,Horizon League
330610084,Sat Mar 02 2013 19:30:00 GMT-0500 (Eastern Standard Time),2294,Iowa,60,84,Indiana,73,Big Ten
330610085,Sat Mar 02 2013 19:30:00 GMT-0500 (Eastern Standard Time),140,UMKC,48,85,IUPUI,44,Summit League
330610093,Sat Mar 02 2013 20:30:00 GMT-0500 (Eastern Standard Time),2546,Southeast Missouri State,84,93,Murray State,68,Ohio Valley
330610094,Sat Mar 02 2013 20:00:00 GMT-0500 (Eastern Standard Time),294,Jacksonville,62,94,Northern Kentucky,66,Atlantic Sun
330610098,Sat Mar 02 2013 18:30:00 GMT-0500 (Eastern Standard Time),2393,Middle Tennessee State,70,98,Western Kentucky,62,Sun Belt
330610107,Sat Mar 02 2013 12:00:00 GMT-0500 (Eastern Standard Time),2142,Colgate,59,107,Holy Cross,74,Patriot League
330610111,Sat Mar 02 2013 12:00:00 GMT-0500 (Eastern Standard Time),295,Old Dominion,81,111,Northeastern,74,Colonial Athletic Association
330610119,Sat Mar 02 2013 16:00:00 GMT-0500 (Eastern Standard Time),2275,Hofstra,64,119,Towson,67,Colonial Athletic Association
330610135,Sat Mar 02 2013 15:00:00 GMT-0500 (Eastern Standard Time),213,Penn State,44,135,Minnesota,73,Big Ten
330610142,Sat Mar 02 2013 16:00:00 GMT-0500 (Eastern Standard Time),99,LSU,76,142,Missouri,89,Southeastern
330610147,Sat Mar 02 2013 21:00:00 GMT-0500 (Eastern Standard Time),149,Montana,71,147,Montana State,68,Big Sky
330610150,Sat Mar 02 2013 18:00:00 GMT-0500 (Eastern Standard Time),2390,Miami (FL),76,150,Duke,79,Atlantic Coast
330610154,Sat Mar 02 2013 12:00:00 GMT-0500 (Eastern Standard Time),120,Maryland,67,154,Wake Forest,57,Atlantic Coast
330610156,Sat Mar 02 2013 14:00:00 GMT-0500 (Eastern Standard Time),2724,Wichita State,79,156,Creighton,91,Missouri Valley
330610161,Sat Mar 02 2013 16:30:00 GMT-0500 (Eastern Standard Time),116,NULL,103,161,NULL,82,NULL
330610163,Sat Mar 02 2013 18:00:00 GMT-0500 (Eastern Standard Time),159,Dartmouth,63,163,Princeton,68,Ivy Group
330610167,Sat Mar 02 2013 17:00:00 GMT-0500 (Eastern Standard Time),2751,Wyoming,42,167,New Mexico,53,Mountain West
330610171,Sat Mar 02 2013 19:00:00 GMT-0500 (Eastern Standard Time),225,Brown,61,171,Columbia,58,Ivy Group
330610172,Sat Mar 02 2013 19:00:00 GMT-0500 (Eastern Standard Time),43,Yale,79,172,Cornell,70,Ivy Group
330610179,Sat Mar 02 2013 19:00:00 GMT-0500 (Eastern Standard Time),2429,Charlotte,83,179,St. Bonaventure,104,Atlantic 10
330610183,Sat Mar 02 2013 12:00:00 GMT-0500 (Eastern Standard Time),97,Louisville,58,183,Syracuse,53,Big East
330610189,Sat Mar 02 2013 12:00:00 GMT-0500 (Eastern Standard Time),195,Ohio,78,189,Bowling Green,65,Mid-American
330610193,Sat Mar 02 2013 15:00:00 GMT-0500 (Eastern Standard Time),2309,Kent State,78,193,Miami (OH),58,Mid-American
330610197,Sat Mar 02 2013 16:00:00 GMT-0500 (Eastern Standard Time),251,Texas,65,197,Oklahoma State,78,Big 12
330610201,Sat Mar 02 2013 13:45:00 GMT-0500 (Eastern Standard Time),66,Iowa State,69,201,Oklahoma,86,Big 12
330610202,Sat Mar 02 2013 16:05:00 GMT-0500 (Eastern Standard Time),2655,Tulane,66,202,Tulsa,78,Conference USA
330610218,Sat Mar 02 2013 14:00:00 GMT-0500 (Eastern Standard Time),227,Rhode Island,70,218,Temple,76,Atlantic 10
330610219,Sat Mar 02 2013 18:00:00 GMT-0500 (Eastern Standard Time),108,Harvard,72,219,Pennsylvania,75,Ivy Group
330610231,Sat Mar 02 2013 16:00:00 GMT-0500 (Eastern Standard Time),232,Charleston,74,231,Furman,50,Southern
330610239,Sat Mar 02 2013 19:00:00 GMT-0500 (Eastern Standard Time),2306,Kansas State,64,239,Baylor,61,Big 12
330610242,Sat Mar 02 2013 14:00:00 GMT-0500 (Eastern Standard Time),2638,UTEP,67,242,Rice,56,Conference USA
330610245,Sat Mar 02 2013 19:00:00 GMT-0500 (Eastern Standard Time),2579,South Carolina,56,245,Texas A&M,74,Southeastern
330610248,Sat Mar 02 2013 14:00:00 GMT-0500 (Eastern Standard Time),276,Marshall,76,248,Houston,103,Conference USA
330610250,Sat Mar 02 2013 20:00:00 GMT-0500 (Eastern Standard Time),328,Utah State,46,250,Texas-Arlington,61,Western Athletic
330610259,Sat Mar 02 2013 20:00:00 GMT-0500 (Eastern Standard Time),228,Clemson,61,259,Virginia Tech,69,Atlantic Coast
330610269,Sat Mar 02 2013 14:00:00 GMT-0500 (Eastern Standard Time),87,Notre Dame,64,269,Marquette,72,Big East
330610278,Sat Mar 02 2013 22:00:00 GMT-0500 (Eastern Standard Time),2005,Air Force,41,278,Fresno State,56,Mountain West
330610288,Sat Mar 02 2013 21:15:00 GMT-0500 (Eastern Standard Time),2454,North Florida,85,288,Lipscomb,78,Atlantic Sun
330610300,Sat Mar 02 2013 19:00:00 GMT-0500 (Eastern Standard Time),299,Long Beach State,69,300,UC Irvine,72,Big West
330610301,Sat Mar 02 2013 15:00:00 GMT-0500 (Eastern Standard Time),2492,Pepperdine,69,301,San Diego,76,West Coast
330610302,Sat Mar 02 2013 21:05:00 GMT-0500 (Eastern Standard Time),302,UC Davis,71,2239,Cal State Fullerton,68,Big West
330610315,Sat Mar 02 2013 15:00:00 GMT-0500 (Eastern Standard Time),2612,NULL,61,315,NULL,78,NULL
330610322,Sat Mar 02 2013 12:00:00 GMT-0500 (Eastern Standard Time),44,American,72,322,Lafayette,80,Patriot League
330610326,Sat Mar 02 2013 15:00:00 GMT-0500 (Eastern Standard Time),70,Idaho,90,326,Texas State,81,Western Athletic
330610331,Sat Mar 02 2013 17:05:00 GMT-0500 (Eastern Standard Time),155,North Dakota,78,331,Eastern Washington,74,Big Sky
330610339,Sat Mar 02 2013 17:00:00 GMT-0500 (Eastern Standard Time),282,Indiana State,68,339,Evansville,84,Missouri Valley
330610344,Sat Mar 02 2013 17:00:00 GMT-0500 (Eastern Standard Time),145,Mississippi,67,344,Mississippi State,73,Southeastern
330610356,Sat Mar 02 2013 17:15:00 GMT-0500 (Eastern Standard Time),158,Nebraska,65,356,Illinois,72,Big Ten
330610357,Sat Mar 02 2013 20:30:00 GMT-0500 (Eastern Standard Time),2447,Nicholls State,64,357,Texas A&M-CC,68,Southland
330610526,Sat Mar 02 2013 17:15:00 GMT-0500 (Eastern Standard Time),338,Kennesaw State,49,526,Florida Gulf Coast,67,Atlantic Sun
330612026,Sat Mar 02 2013 14:00:00 GMT-0500 (Eastern Standard Time),236,Chattanooga,60,2026,Appalachian State,86,Southern
330612031,Sat Mar 02 2013 20:00:00 GMT-0500 (Eastern Standard Time),2032,Arkansas State,71,2031,Arkansas-Little Rock,78,Sun Belt
330612046,Sat Mar 02 2013 20:30:00 GMT-0500 (Eastern Standard Time),2630,Tennessee-Martin,58,2046,Austin Peay,91,Ohio Valley
330612057,Sat Mar 02 2013 13:00:00 GMT-0500 (Eastern Standard Time),55,Jacksonville State,71,2057,Belmont,78,Ohio Valley
330612084,Sat Mar 02 2013 18:00:00 GMT-0500 (Eastern Standard Time),2006,Akron,67,2084,Buffalo,81,Mid-American
330612099,Sat Mar 02 2013 14:00:00 GMT-0500 (Eastern Standard Time),2520,Rider,65,2099,Canisius,61,Metro Atlantic Athletic
330612115,Sat Mar 02 2013 11:30:00 GMT-0500 (Eastern Standard Time),2523,Robert Morris,81,2115,Central Connecticut State,61,Northeast
330612116,Sat Mar 02 2013 13:00:00 GMT-0500 (Eastern Standard Time),235,Memphis,76,2116,UCF,67,Conference USA
330612127,Sat Mar 02 2013 16:30:00 GMT-0500 (Eastern Standard Time),324,Coastal Carolina,64,2127,Charleston Southern,75,Big South
330612132,Sat Mar 02 2013 14:00:00 GMT-0500 (Eastern Standard Time),41,Connecticut,56,2132,Cincinnati,61,Big East
330612166,Sat Mar 02 2013 14:00:00 GMT-0500 (Eastern Standard Time),290,Georgia Southern,48,2166,Davidson,83,Southern
330612168,Sat Mar 02 2013 16:00:00 GMT-0500 (Eastern Standard Time),257,Richmond,74,2168,Dayton,78,Atlantic 10
330612172,Sat Mar 02 2013 18:00:00 GMT-0500 (Eastern Standard Time),166,New Mexico State,60,2172,Denver,66,Western Athletic
330612181,Sat Mar 02 2013 20:05:00 GMT-0500 (Eastern Standard Time),79,Southern Illinois,66,2181,Drake,63,Missouri Valley
330612182,Sat Mar 02 2013 19:00:00 GMT-0500 (Eastern Standard Time),350,North Carolina-Wilmington,46,2182,Drexel,62,Colonial Athletic Association
330612197,Sat Mar 02 2013 17:00:00 GMT-0500 (Eastern Standard Time),2565,SIU Edwardsville,46,2197,Eastern Illinois,61,Ohio Valley
330612199,Sat Mar 02 2013 14:00:00 GMT-0500 (Eastern Standard Time),2711,Western Michigan,49,2199,Eastern Michigan,50,Mid-American
330612210,Sat Mar 02 2013 19:00:00 GMT-0500 (Eastern Standard Time),2430,UNC Greensboro,66,2210,Elon,80,Southern
330612226,Sat Mar 02 2013 19:00:00 GMT-0500 (Eastern Standard Time),2229,Florida International,60,2226,Florida Atlantic,77,Sun Belt
330612241,Sat Mar 02 2013 16:30:00 GMT-0500 (Eastern Standard Time),2506,Presbyterian,57,2241,Gardner-Webb,76,Big South
330612250,Sat Mar 02 2013 17:00:00 GMT-0500 (Eastern Standard Time),2501,Portland,52,2250,Gonzaga,81,West Coast
330612261,Sat Mar 02 2013 18:00:00 GMT-0500 (Eastern Standard Time),50,Florida A&M,68,2261,Hampton,77,Mid-Eastern Athletic
330612272,Sat Mar 02 2013 16:00:00 GMT-0500 (Eastern Standard Time),2097,Campbell,62,2272,High Point,63,Big South
330612296,Sat Mar 02 2013 18:30:00 GMT-0500 (Eastern Standard Time),2010,Alabama A&M,57,2296,Jackson State,60,Southwest Athletic
330612305,Sat Mar 02 2013 14:00:00 GMT-0500 (Eastern Standard Time),277,West Virginia,65,2305,Kansas,91,Big 12
330612320,Sat Mar 02 2013 19:00:00 GMT-0500 (Eastern Standard Time),198,Oral Roberts,68,2320,Lamar,50,Southland
330612325,Sat Mar 02 2013 14:00:00 GMT-0500 (Eastern Standard Time),2184,Duquesne,64,2325,La Salle,97,Atlantic 10
330612329,Sat Mar 02 2013 12:00:00 GMT-0500 (Eastern Standard Time),349,Army,75,2329,Lehigh,81,Patriot League
330612348,Sat Mar 02 2013 20:00:00 GMT-0500 (Eastern Standard Time),23,San Jose State,61,2348,Louisiana Tech,88,Western Athletic
330612350,Sat Mar 02 2013 15:00:00 GMT-0500 (Eastern Standard Time),325,Cleveland State,60,2350,Loyola Chicago,87,Horizon League
330612351,Sat Mar 02 2013 23:00:00 GMT-0500 (Eastern Standard Time),252,Brigham Young,73,2351,Loyola Marymount,70,West Coast
330612377,Sat Mar 02 2013 17:30:00 GMT-0500 (Eastern Standard Time),2110,Central Arkansas,68,2377,McNeese State,67,Southland
330612415,Sat Mar 02 2013 16:00:00 GMT-0500 (Eastern Standard Time),2379,Maryland-Eastern Shore,45,2415,Morgan State,58,Mid-Eastern Athletic
330612426,Sat Mar 02 2013 19:00:00 GMT-0500 (Eastern Standard Time),2083,Bucknell,62,2426,Navy,46,Patriot League
330612428,Sat Mar 02 2013 16:00:00 GMT-0500 (Eastern Standard Time),2542,Savannah State,47,2428,North Carolina Central,51,Mid-Eastern Athletic
330612433,Sat Mar 02 2013 17:20:00 GMT-0500 (Eastern Standard Time),309,Louisiana-Lafayette,71,2433,Louisiana-Monroe,63,Sun Belt
330612437,Sat Mar 02 2013 17:00:00 GMT-0500 (Eastern Standard Time),2449,North Dakota State,84,2437,Nebraska-Omaha,57,Summit League
330612440,Sat Mar 02 2013 16:00:00 GMT-0500 (Eastern Standard Time),2439,UNLV,80,2440,Nevada,63,Mountain West
330612448,Sat Mar 02 2013 16:00:00 GMT-0500 (Eastern Standard Time),2569,South Carolina State,35,2448,North Carolina A&T,58,Mid-Eastern Athletic
330612450,Sat Mar 02 2013 18:00:00 GMT-0500 (Eastern Standard Time),2065,Bethune-Cookman,61,2450,Norfolk State,62,Mid-Eastern Athletic
330612459,Sat Mar 02 2013 20:00:00 GMT-0500 (Eastern Standard Time),2117,Central Michigan,69,2459,Northern Illinois,50,Mid-American
330612460,Sat Mar 02 2013 20:00:00 GMT-0500 (Eastern Standard Time),2287,Illinois State,72,2460,Northern Iowa,80,Missouri Valley
330612463,Sat Mar 02 2013 22:05:00 GMT-0500 (Eastern Standard Time),2540,UC Santa Barbara,83,2463,Cal State Northridge,74,Big West
330612464,Sat Mar 02 2013 16:00:00 GMT-0500 (Eastern Standard Time),2692,Weber State,80,2464,Northern Arizona,78,Big Sky
330612473,Sat Mar 02 2013 18:00:00 GMT-0500 (Eastern Standard Time),2870,IPFW,74,2473,Oakland,72,Summit League
330612502,Sat Mar 02 2013 22:35:00 GMT-0500 (Eastern Standard Time),2458,Northern Colorado,85,2502,Portland State,75,Big Sky
330612504,Sat Mar 02 2013 18:00:00 GMT-0500 (Eastern Standard Time),2582,Southern,61,2504,Prairie View,39,Southwest Athletic
330612507,Sat Mar 02 2013 20:00:00 GMT-0500 (Eastern Standard Time),2599,NULL,59,2507,NULL,62,NULL
330612514,Sat Mar 02 2013 16:30:00 GMT-0500 (Eastern Standard Time),2514,Quinnipiac,90,2341,,96,Nonconference
330612515,Sat Mar 02 2013 16:30:00 GMT-0500 (Eastern Standard Time),2335,Liberty,73,2515,Radford,56,Big South
330612534,Sat Mar 02 2013 17:10:00 GMT-0500 (Eastern Standard Time),2545,Southeastern Louisiana,45,2534,Sam Houston State,54,Southland
330612572,Sat Mar 02 2013 20:00:00 GMT-0500 (Eastern Standard Time),151,East Carolina,69,2572,Southern Mississippi,88,Conference USA
330612597,Sat Mar 02 2013 16:30:00 GMT-0500 (Eastern Standard Time),2529,Sacred Heart,80,2597,St. Francis (NY),92,Northeast
330612603,Sat Mar 02 2013 19:00:00 GMT-0500 (Eastern Standard Time),2230,NULL,56,2603,NULL,82,NULL
330612608,Sat Mar 02 2013 22:00:00 GMT-0500 (Eastern Standard Time),2541,NULL,67,2608,NULL,80,NULL
330612617,Sat Mar 02 2013 19:00:00 GMT-0500 (Eastern Standard Time),2466,Northwestern State,63,2617,Stephen F. Austin,64,Southland
330612634,Sat Mar 02 2013 20:45:00 GMT-0500 (Eastern Standard Time),2198,Eastern Kentucky,81,2634,Tennessee State,85,Ohio Valley
330612635,Sat Mar 02 2013 20:30:00 GMT-0500 (Eastern Standard Time),2413,Morehead State,66,2635,Tennessee Tech,72,Ohio Valley
330612636,Sat Mar 02 2013 19:00:00 GMT-0500 (Eastern Standard Time),2547,Seattle,53,2636,UTSA,37,Western Athletic
330612640,Sat Mar 02 2013 21:00:00 GMT-0500 (Eastern Standard Time),2016,Alcorn State,59,2640,Texas Southern,78,Southwest Athletic
330612641,Sat Mar 02 2013 16:00:00 GMT-0500 (Eastern Standard Time),2628,TCU,63,2641,Texas Tech,72,Big 12
330612649,Sat Mar 02 2013 14:00:00 GMT-0500 (Eastern Standard Time),2050,Ball State,86,2649,Toledo,72,Mid-American
330612653,Sat Mar 02 2013 20:30:00 GMT-0500 (Eastern Standard Time),6,South Alabama,53,2653,Troy,49,Sun Belt
330612670,Sat Mar 02 2013 12:00:00 GMT-0500 (Eastern Standard Time),2086,Butler,52,2670,Virginia Commonwealth,84,Atlantic 10
